InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	M0P0	M0P1	Class
1256	1	2	0	1	1	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0
1257	0	1	0	2	0	0	0	2	0	0	2	2	1	1	0	1	1	1	2	2	8
1258	1	1	0	0	1	0	0	0	0	0	2	2	2	1	0	0	0	1	0	0	0
1259	0	0	1	1	1	1	1	1	0	0	1	2	0	1	1	1	1	0	2	2	8
1260	0	0	1	0	2	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0
1261	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0
1262	0	0	0	2	2	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0
1263	0	1	1	1	2	1	0	2	1	0	1	0	1	1	0	0	1	0	2	0	6
1264	0	0	0	2	1	0	1	2	1	0	1	0	1	1	1	0	1	1	2	0	6
1265	1	0	0	1	2	1	2	1	0	0	0	1	0	0	1	0	0	0	0	2	2
1266	1	1	0	0	1	0	1	1	0	1	2	1	2	1	2	0	1	0	2	2	8
1267	1	1	0	1	0	0	1	1	0	1	2	0	0	1	1	0	1	0	2	0	6
1268	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	2	0	2	2	8
1269	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	2	0	6
1270	0	1	0	0	2	1	0	1	0	0	1	0	1	2	2	1	0	0	0	2	2
1271	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	1	2	2	8
1272	0	0	0	1	0	1	1	2	0	0	0	2	2	2	1	0	0	0	2	0	6
1273	0	1	0	1	2	0	0	1	0	0	0	2	0	2	0	0	2	0	2	2	8
1274	0	1	0	0	1	0	2	1	0	1	0	1	1	1	0	0	1	0	0	2	2
1275	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	2	1	0	0	2	2
1276	1	1	0	1	0	0	0	2	0	0	1	1	1	0	1	0	1	0	0	2	2
1277	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	8
1278	0	1	1	2	2	0	1	1	0	0	1	1	1	1	0	1	1	0	2	2	8
1279	0	0	2	2	0	0	0	1	0	0	0	0	2	1	1	1	1	0	2	2	8
1280	0	1	0	0	1	0	1	1	0	1	1	2	0	1	0	0	1	0	0	0	0
1281	0	0	0	2	1	0	1	1	0	0	1	1	0	2	1	0	1	1	2	2	8
1282	0	0	0	1	2	1	1	2	0	0	1	0	0	0	1	0	1	0	2	2	8
1283	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0
1284	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	2	1	0	0	0
1285	0	2	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	2	2	8
1286	0	0	0	2	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	0	0
1287	0	0	0	0	0	0	0	2	0	0	0	0	1	2	2	0	0	0	0	2	2
1288	0	1	1	1	0	0	0	1	0	2	1	1	1	0	2	0	1	0	0	0	0
1289	0	0	0	1	0	0	0	0	0	0	1	2	1	2	1	0	1	0	0	2	2
1290	1	0	0	2	2	0	0	1	0	0	0	0	1	1	1	1	0	0	2	2	8
1291	0	0	0	2	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0
1292	1	0	0	1	0	0	0	2	0	2	0	2	0	1	0	0	1	0	0	0	0
1293	0	0	0	0	2	0	0	1	0	1	0	0	1	1	0	1	2	1	2	2	8
1294	0	0	1	2	0	1	1	0	0	1	1	1	0	0	1	1	2	0	2	2	8
1295	0	1	0	1	0	1	1	1	0	0	1	2	1	0	1	0	2	0	0	2	2
1296	0	0	1	0	2	0	0	1	0	0	1	1	0	2	1	1	1	1	0	2	2
1297	0	0	0	2	1	1	1	0	0	0	1	1	2	1	0	1	0	0	2	0	6
1298	0	1	1	2	1	0	1	2	0	0	0	0	1	1	0	1	1	0	2	2	8
1299	1	0	0	0	0	0	1	1	0	0	2	0	1	0	1	0	1	1	2	0	6
1300	0	1	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	1	2	0	6
1301	0	1	0	1	1	0	0	2	0	1	0	0	0	1	1	0	2	0	0	2	2
1302	0	0	0	2	0	1	0	2	0	0	1	1	0	1	1	0	2	0	2	0	6
1303	1	1	2	0	2	0	0	2	0	1	0	0	0	1	0	0	1	0	0	2	2
1304	0	1	0	0	0	0	0	1	0	1	1	1	2	0	1	0	0	0	2	2	8
1305	1	0	0	2	1	0	1	2	0	1	1	2	2	1	1	0	0	0	2	2	8
1306	0	0	0	2	2	0	1	0	0	1	0	0	1	0	1	0	0	0	2	2	8
1307	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
1308	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	2	2
1309	0	0	0	1	1	0	0	2	0	0	0	1	0	1	1	0	0	1	2	2	8
1310	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	2	2
1311	1	1	1	1	1	0	1	1	0	1	1	1	0	1	2	1	1	0	0	2	2
1312	0	0	0	1	2	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0
1313	2	0	0	1	2	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0
1314	0	1	0	2	1	1	0	1	0	1	1	1	0	1	0	0	1	0	2	2	8
1315	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	1	1	0	2	2	8
1316	0	0	0	1	2	0	0	0	0	0	0	1	0	2	0	1	1	1	0	0	0
1317	0	1	0	1	1	0	0	1	0	2	1	0	0	1	0	0	1	0	2	0	6
1318	0	0	0	1	1	1	1	2	0	0	1	2	1	0	1	0	0	1	2	2	8
1319	0	1	0	1	0	1	0	1	0	0	1	0	2	1	1	1	0	1	2	2	8
1320	1	1	0	1	2	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0
1321	0	1	0	0	0	0	0	1	1	0	0	2	1	0	2	0	0	0	2	0	6
1322	0	0	1	1	1	0	0	1	0	1	2	1	0	1	1	0	0	1	0	0	0
1323	0	1	1	1	1	0	0	2	0	1	1	2	0	2	1	0	0	0	2	2	8
1324	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	0	0	1	0	2	2
1325	1	1	0	0	1	0	1	2	0	1	0	0	0	0	1	0	0	1	0	2	2
1326	0	0	0	1	2	0	0	2	0	2	1	1	1	0	1	1	1	0	0	0	0
1327	0	0	0	0	1	1	0	2	0	0	0	1	0	0	1	1	0	2	0	0	0
1328	0	0	1	2	0	0	0	1	0	1	1	1	1	0	0	0	0	0	2	2	8
1329	0	0	0	1	2	1	0	1	0	0	2	1	1	1	0	1	0	0	0	0	0
1330	0	0	0	2	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
1331	0	1	0	2	1	0	1	2	1	0	1	0	1	1	0	2	1	0	2	2	8
1332	1	0	0	1	0	0	0	0	0	2	2	2	0	0	1	0	1	0	0	0	0
1333	0	1	0	1	1	1	1	0	0	1	2	0	1	0	2	0	2	0	0	2	2
1334	0	0	0	1	0	1	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0
1335	0	1	0	0	2	0	0	2	0	1	1	0	1	1	1	1	2	0	2	0	6
1336	0	0	0	1	1	0	0	2	0	2	0	1	1	2	1	0	0	0	2	0	6
1337	1	0	0	2	2	1	0	1	1	0	1	2	2	1	1	1	0	0	0	0	0
1338	0	0	0	1	0	0	0	1	0	2	1	1	1	2	0	0	1	1	2	0	6
1339	0	0	0	0	0	1	0	2	1	1	1	0	0	1	0	0	1	0	0	0	0
1340	1	0	0	1	1	0	1	1	0	0	0	1	2	0	0	0	1	1	2	0	6
1341	1	1	0	1	1	0	0	2	0	2	1	2	1	1	1	0	1	0	0	2	2
1342	0	1	0	1	2	0	0	1	0	1	0	1	0	1	2	0	0	0	0	0	0
1343	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	2	0	6
1344	0	0	0	0	1	0	0	1	1	1	1	0	1	0	2	0	0	0	2	2	8
1345	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0
1346	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	2
1347	0	0	1	1	1	0	1	2	1	1	1	0	1	0	0	0	1	0	0	2	2
1348	1	0	0	1	2	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0
1349	0	0	0	1	0	0	1	1	0	0	1	1	1	2	2	0	0	2	0	2	2
1350	1	0	1	1	1	0	1	1	0	1	1	1	0	2	0	0	1	0	2	2	8
1351	0	0	0	0	1	0	0	1	0	0	0	1	1	0	2	0	0	1	2	0	6
1352	0	0	1	0	1	0	0	2	0	1	0	0	0	0	1	0	1	1	2	0	6
1353	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	2	2
1354	0	1	0	1	1	1	1	1	0	1	0	1	2	0	1	1	0	1	2	2	8
1355	0	1	0	1	1	0	1	1	1	2	1	1	1	1	1	0	0	2	0	2	2
1356	0	0	1	0	1	0	0	2	1	2	2	0	1	2	1	1	0	0	2	0	6
1357	0	0	0	1	1	0	0	1	2	1	1	1	0	1	0	1	0	1	2	0	6
1358	1	0	2	2	1	0	0	1	0	1	1	0	1	1	1	0	0	2	2	0	6
1359	0	0	0	2	2	0	1	0	0	0	1	2	1	1	0	0	1	0	0	0	0
1360	0	1	0	1	1	0	2	2	0	1	0	0	0	0	0	1	0	0	0	2	2
1361	0	2	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	2	0	6
1362	0	1	0	1	0	0	1	2	0	1	0	0	1	1	1	0	0	1	2	2	8
1363	0	0	0	1	0	0	0	0	0	1	2	2	1	1	1	0	0	1	0	2	2
1364	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	2	2
1365	0	0	0	1	0	0	0	0	1	0	1	0	2	2	1	0	1	1	2	2	8
1366	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	2
1367	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	2	2
1368	0	0	0	1	1	1	1	2	0	1	1	0	2	0	2	0	2	0	2	2	8
1369	0	1	0	2	1	0	0	0	0	0	0	1	2	0	0	1	0	1	2	2	8
1370	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	2	2
1371	0	0	2	0	2	0	0	1	0	0	2	2	0	0	1	1	0	0	2	2	8
1372	0	0	0	1	1	0	0	1	0	0	1	2	0	0	1	0	2	0	0	2	2
1373	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	2	0	6
1374	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	2	2	8
1375	0	1	0	1	2	0	1	1	0	0	1	1	1	1	0	0	2	1	2	0	6
1376	0	1	0	2	2	0	0	1	0	0	1	2	2	0	1	0	2	0	2	2	8
1377	1	0	0	0	0	0	0	2	0	0	0	1	2	1	1	0	1	0	0	0	0
1378	0	0	0	1	1	1	0	2	0	1	0	1	1	1	0	0	0	2	2	0	6
1379	0	0	0	1	1	1	0	1	0	2	1	1	0	0	1	0	1	0	0	2	2
1380	0	1	0	0	2	2	2	2	0	2	0	2	0	1	0	0	1	1	2	2	8
1381	0	0	0	2	1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0
1382	0	0	0	0	1	0	0	2	0	0	1	1	1	1	1	0	1	1	2	0	6
1383	1	0	0	0	2	0	0	0	0	0	1	1	1	1	2	0	0	0	0	0	0
1384	0	0	0	0	2	0	0	0	0	2	1	1	1	1	1	0	0	1	0	0	0
1385	0	0	0	2	1	1	0	2	0	1	0	0	0	1	0	1	0	0	0	2	2
1386	0	1	0	0	2	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0
1387	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	2	2
1388	0	0	0	1	0	0	0	0	0	0	0	2	1	1	2	1	0	0	2	0	6
1389	0	0	0	0	2	0	0	2	0	1	0	0	2	1	0	1	1	1	0	0	0
1390	0	0	0	1	2	0	1	0	0	0	1	0	1	0	1	0	0	0	2	2	8
1391	0	0	1	1	2	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0
1392	0	0	1	1	0	0	0	1	1	0	1	0	1	2	0	0	0	0	0	2	2
1393	0	0	0	1	1	0	1	1	0	0	0	0	1	1	2	1	1	0	0	2	2
1394	1	1	0	0	1	0	0	2	0	1	0	1	2	1	0	0	1	0	2	0	6
1395	0	0	0	1	1	0	1	2	1	1	0	1	1	2	0	1	0	1	0	0	0
1396	0	0	0	2	2	0	1	1	0	1	0	1	0	1	0	1	1	1	0	2	2
1397	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	2	1	0	0	0
1398	1	1	0	2	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	2
1399	1	0	0	0	1	0	2	1	0	1	1	0	0	1	1	0	1	1	0	0	0
1400	0	2	2	0	2	0	1	1	0	0	1	0	0	2	0	1	1	0	0	2	2
1401	0	1	1	0	0	0	1	1	0	1	2	2	0	2	0	0	0	0	0	2	2
1402	0	1	0	0	0	1	0	2	0	0	1	1	2	1	1	0	1	0	0	2	2
1403	0	1	0	1	2	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0
1404	0	1	1	2	0	0	0	2	0	0	2	2	0	1	0	0	0	0	0	0	0
1405	1	0	0	1	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0	2	2
1406	1	1	0	1	1	0	0	2	0	0	0	1	0	0	1	0	0	0	2	0	6
1407	0	0	1	1	2	0	0	0	0	1	0	1	1	1	1	0	0	0	2	2	8
1408	1	0	0	1	2	1	0	2	0	1	1	1	1	2	1	0	1	1	0	0	0
1409	0	0	0	1	1	0	0	1	0	1	0	2	1	1	1	0	1	1	2	0	6
1410	0	1	1	0	2	0	0	1	0	0	1	1	0	0	2	0	0	0	2	2	8
1411	1	0	0	1	2	0	1	1	0	2	1	1	0	0	0	0	0	0	0	2	2
1412	0	1	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	2	2	8
1413	0	0	0	2	1	1	0	1	0	1	1	2	0	0	2	1	2	0	2	2	8
1414	0	1	0	0	1	0	0	1	0	2	2	0	0	2	0	1	2	1	2	0	6
1415	1	0	0	2	1	0	0	2	0	1	2	0	1	1	2	0	2	0	0	2	2
1416	0	1	2	0	1	0	0	1	0	2	0	2	1	0	0	1	1	1	2	0	6
1417	1	0	0	1	0	0	0	1	0	0	1	0	2	0	1	1	0	0	2	0	6
1418	0	0	0	2	1	0	0	2	0	0	1	1	0	1	1	0	0	0	2	2	8
1419	1	0	0	0	2	1	1	0	1	1	0	2	1	1	1	0	2	0	0	2	2
1420	1	0	0	1	1	0	0	1	0	0	1	1	0	2	1	0	1	0	0	0	0
1421	0	0	0	1	1	0	0	1	0	0	0	2	1	0	0	0	1	1	2	2	8
1422	0	0	1	0	0	1	0	0	0	0	1	2	0	0	1	0	1	1	0	0	0
1423	1	1	1	0	0	1	1	2	0	0	0	1	2	1	1	0	1	0	2	0	6
1424	0	1	0	1	1	0	1	2	0	1	0	0	1	2	1	0	0	0	2	2	8
1425	0	0	0	0	2	0	1	1	0	0	1	0	0	0	2	0	0	0	2	2	8
1426	0	2	0	1	2	1	1	1	0	0	0	0	0	0	1	0	1	0	2	0	6
1427	0	0	0	0	1	0	0	1	0	0	1	0	0	1	2	0	1	1	0	0	0
1428	0	1	0	2	1	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	6
1429	0	1	0	2	1	0	0	1	0	1	1	1	1	1	2	0	1	0	0	0	0
1430	0	1	1	1	0	0	0	1	0	2	1	1	1	1	0	0	0	0	2	0	6
1431	0	1	0	2	2	0	0	1	0	0	2	0	0	0	1	1	0	0	0	2	2
1432	0	0	0	2	2	0	0	1	0	0	1	1	1	0	0	0	2	1	2	0	6
1433	0	0	0	1	0	1	1	1	0	1	0	2	2	0	0	0	0	0	0	2	2
1434	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	0	2	0	0	0	0
1435	0	0	1	0	1	0	1	2	0	0	1	2	1	1	1	1	0	1	0	0	0
1436	0	1	0	0	1	0	0	1	0	0	1	1	0	1	2	0	0	0	2	2	8
1437	0	1	0	0	2	1	1	0	0	0	1	2	1	0	1	0	0	1	0	2	2
1438	0	0	0	0	1	0	1	2	0	1	0	1	1	1	1	0	0	0	2	2	8
1439	0	0	0	1	1	0	0	2	0	0	0	2	1	0	0	0	1	0	0	2	2
1440	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0
1441	0	0	0	0	1	0	0	0	1	0	1	1	0	2	0	0	0	0	0	2	2
1442	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	2	0	0	2	2
1443	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	2	2
1444	1	1	0	0	0	0	0	0	0	0	1	1	1	1	2	0	1	0	2	2	8
1445	0	0	1	1	1	0	1	1	1	1	1	2	1	1	0	0	0	0	0	2	2
1446	1	0	0	1	0	0	0	1	0	1	0	1	1	2	1	0	1	0	0	0	0
1447	1	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	2	0	6
1448	1	0	0	2	0	0	1	0	0	0	1	0	2	0	0	1	0	0	2	0	6
1449	0	0	0	0	2	0	0	2	0	2	1	2	1	0	1	1	0	0	2	0	6
1450	1	1	0	1	1	0	0	1	0	1	1	1	1	2	0	0	1	0	2	2	8
1451	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	2	0	2	0	6
1452	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2
1453	0	0	1	2	1	1	1	2	0	0	1	1	1	1	1	0	0	0	0	0	0
1454	1	1	0	2	1	0	1	0	0	2	0	0	0	2	1	0	0	0	0	2	2
1455	0	1	0	1	1	0	1	1	0	0	2	1	1	1	1	0	2	0	0	2	2
1456	0	1	0	0	1	0	1	2	0	0	0	1	1	1	2	0	0	1	0	2	2
1457	0	0	1	0	0	0	0	2	1	0	0	2	2	0	1	0	2	0	0	2	2
1458	0	1	0	1	2	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0
1459	0	0	0	1	0	0	1	1	0	0	0	1	1	1	2	0	1	0	0	2	2
1460	1	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	2	2	8
1461	0	1	0	1	0	0	1	2	0	1	1	1	1	1	0	0	0	0	2	2	8
1462	0	1	0	1	2	0	1	2	0	0	0	1	0	1	0	1	0	0	0	2	2
1463	0	0	0	0	1	0	0	1	1	0	2	1	2	1	0	0	0	0	2	0	6
1464	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	2	0	0	2	2	8
1465	0	1	0	0	0	0	2	2	0	0	1	2	0	0	1	0	1	1	2	0	6
1466	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	2	2
1467	1	1	1	1	1	0	0	1	0	0	2	0	1	2	0	2	0	0	0	0	0
1468	0	0	0	1	0	0	0	2	0	0	0	1	0	1	1	0	0	0	2	2	8
1469	1	1	0	1	1	0	0	1	0	0	2	2	2	1	1	0	1	0	0	0	0
1470	0	0	0	1	2	1	1	0	0	0	2	1	1	1	1	1	0	0	2	0	6
1471	1	0	0	1	2	1	1	1	0	0	1	0	2	2	0	0	0	0	2	0	6
1472	0	0	0	2	2	0	0	1	0	1	0	1	2	1	1	1	1	0	2	2	8
1473	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	6
1474	0	0	0	2	1	0	0	1	0	1	2	1	0	1	1	1	1	2	2	2	8
1475	1	1	0	1	0	0	2	1	0	0	1	0	0	2	1	0	0	0	2	0	6
1476	1	1	0	2	1	0	0	2	0	0	0	0	2	2	0	1	0	0	2	2	8
1477	0	1	1	1	2	0	1	1	0	2	0	1	0	0	1	0	0	0	0	2	2
1478	0	0	0	1	0	1	0	1	0	2	1	2	1	1	1	0	1	1	0	0	0
1479	0	0	0	0	2	1	1	1	0	0	0	1	2	2	2	0	1	0	0	0	0
1480	0	0	0	0	0	1	1	1	0	1	1	1	0	0	2	0	0	0	2	0	6
1481	0	0	0	0	2	1	0	1	0	2	1	2	1	1	1	0	1	0	2	2	8
1482	0	1	0	1	2	1	2	1	1	1	0	1	1	0	0	0	0	1	0	0	0
1483	1	0	0	0	2	0	0	2	0	1	0	1	1	1	1	0	1	1	2	0	6
1484	0	1	0	1	0	0	0	2	0	0	2	1	0	2	0	0	0	0	0	0	0
1485	0	0	1	2	0	1	1	1	1	0	1	0	1	1	2	0	0	0	0	2	2
1486	0	1	0	1	2	0	1	1	0	1	0	1	2	2	0	0	2	0	2	2	8
1487	0	1	0	0	1	0	0	1	0	0	0	1	0	2	0	1	0	1	0	0	0
1488	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	2	2
1489	1	1	0	2	1	0	0	2	0	1	2	1	0	1	1	0	0	0	0	0	0
1490	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	2	2
1491	1	1	0	2	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0
1492	0	0	1	1	2	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0
1493	0	0	0	1	2	1	0	2	0	1	1	0	1	0	1	0	0	1	0	2	2
1494	1	0	0	0	1	0	0	1	1	1	0	2	0	0	1	1	1	2	0	0	0
1495	0	0	0	2	0	0	0	1	0	0	0	0	2	0	2	0	0	1	2	0	6
1496	0	1	0	0	1	0	0	0	0	0	0	2	0	2	0	0	1	1	2	2	8
1497	0	1	0	1	0	0	0	2	0	1	1	0	2	1	1	0	1	1	0	0	0
1498	0	0	0	1	1	1	1	1	0	1	0	0	2	0	2	0	0	2	0	2	2
1499	1	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	1	0	2	2	8
1500	1	0	0	0	0	0	0	2	0	2	0	1	1	1	1	1	0	0	0	0	0
1501	0	0	0	0	0	0	2	2	0	1	1	1	1	0	1	1	1	0	0	0	0
1502	0	0	0	2	0	0	0	2	0	1	1	0	2	1	0	0	1	1	0	2	2
1503	0	0	0	1	0	1	0	1	0	0	1	0	2	1	0	1	1	0	0	2	2
1504	0	0	0	1	0	0	0	1	0	1	2	0	1	1	0	0	0	0	2	0	6
1505	0	1	0	0	1	0	1	1	0	0	2	0	0	1	0	0	0	0	0	2	2
1506	0	0	1	1	1	0	0	1	0	1	1	1	1	0	2	0	1	0	0	0	0
1507	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0
1508	0	0	0	1	2	0	0	0	0	1	1	1	0	0	2	0	0	0	2	0	6
1509	0	1	1	1	2	1	0	1	1	0	0	1	1	1	1	0	1	0	2	0	6
1510	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	2	0	6
1511	1	0	0	1	1	0	0	1	0	2	1	1	1	1	1	1	1	1	0	0	0
1512	0	0	0	0	2	0	1	2	0	0	1	0	0	0	1	1	1	1	2	2	8
1513	0	1	0	0	2	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0
1514	1	0	1	0	1	1	0	0	0	1	1	2	0	0	0	0	2	0	0	2	2
1515	0	0	0	0	2	1	1	1	0	2	0	1	2	1	0	1	1	0	2	0	6
1516	0	1	0	1	0	1	0	2	0	1	0	0	1	2	0	0	0	1	0	0	0
1517	0	0	1	1	0	0	0	2	0	0	0	2	1	0	1	1	0	0	2	0	6
1518	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	2	2	8
1519	0	0	0	1	1	0	0	2	0	1	2	2	1	1	0	0	1	0	2	2	8
1520	0	2	0	1	0	0	0	2	1	2	0	1	2	0	1	0	0	0	2	0	6
1521	0	0	0	0	1	1	0	1	0	0	0	2	1	1	1	0	1	0	2	2	8
1522	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	2	2	8
1523	0	0	0	1	1	0	0	2	0	1	0	0	1	2	0	1	0	2	2	2	8
1524	0	1	0	0	1	0	0	2	0	1	1	0	1	2	1	0	0	0	0	2	2
1525	0	0	0	1	0	0	0	2	0	0	1	1	0	1	0	0	0	0	2	2	8
1526	0	0	0	0	2	0	1	2	0	1	1	1	1	1	1	0	2	0	2	0	6
1527	1	0	1	1	2	0	0	1	0	0	1	2	2	1	0	0	0	0	0	2	2
1528	0	0	1	1	2	0	0	0	0	0	1	2	1	1	1	1	2	0	2	2	8
1529	0	0	0	0	1	0	1	1	0	1	2	2	0	1	1	0	0	1	0	2	2
1530	0	1	0	1	2	0	0	1	0	2	0	1	0	0	0	1	1	1	2	0	6
1531	1	1	0	2	1	0	0	1	0	1	1	1	1	0	2	0	0	0	0	2	2
1532	0	1	0	1	0	1	1	2	0	0	2	0	1	1	1	0	1	1	2	0	6
1533	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	2	0	6
1534	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	2	2	8
1535	1	0	0	1	1	0	1	0	0	2	0	1	1	0	0	0	1	1	0	2	2
1536	0	0	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	2	2	8
1537	0	1	0	1	1	0	0	2	0	0	0	0	1	2	1	1	1	0	2	0	6
1538	0	1	0	1	1	0	0	0	0	1	0	2	1	1	1	0	1	1	2	2	8
1539	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	2
1540	0	0	0	0	1	0	0	1	0	1	1	2	2	0	1	0	2	0	0	2	2
1541	0	0	0	1	1	1	0	2	0	0	0	0	1	2	0	0	0	1	0	2	2
1542	1	0	0	1	1	0	0	1	0	1	1	1	0	1	2	1	0	0	2	0	6
1543	0	0	0	2	1	0	1	0	0	0	1	1	2	1	1	0	1	0	2	2	8
1544	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	2	0	6
1545	1	1	1	1	0	0	0	1	0	2	0	2	1	0	1	1	1	0	2	2	8
1546	0	0	1	1	1	0	0	0	0	0	2	1	1	1	1	0	1	0	2	0	6
1547	1	0	0	1	2	0	0	0	0	1	0	2	0	0	1	0	0	1	2	0	6
1548	0	0	0	0	1	0	0	0	0	1	1	0	1	1	2	0	2	1	2	2	8
1549	0	1	0	1	2	0	1	1	0	1	2	0	0	0	1	0	0	0	2	2	8
1550	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	2	2	8
1551	0	1	1	0	0	0	0	1	0	1	0	0	2	1	0	0	2	1	0	2	2
1552	0	0	0	1	0	0	0	0	0	0	2	1	2	1	0	0	0	0	2	2	8
1553	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	2	2	8
1554	1	1	0	1	0	0	1	0	0	0	2	2	0	1	0	1	1	0	0	2	2
1555	0	1	0	1	2	0	0	1	0	0	0	1	0	1	0	0	2	0	0	2	2
1556	0	0	0	2	2	1	0	2	0	0	0	2	2	0	1	0	2	0	2	2	8
1557	0	0	1	1	1	0	0	1	0	1	0	2	1	1	1	0	0	0	2	2	8
1558	1	0	1	2	1	0	0	1	0	0	1	0	2	1	0	1	1	0	0	2	2
1559	0	1	2	0	0	0	0	1	0	0	0	1	2	0	1	0	2	0	2	2	8
1560	1	0	0	1	2	0	0	1	0	0	0	1	0	1	1	1	1	0	2	0	6
1561	0	1	0	0	1	0	0	2	0	0	0	0	1	1	1	0	1	1	2	0	6
1562	0	1	0	1	0	0	0	1	0	2	0	0	1	0	2	0	2	1	2	2	8
1563	0	0	0	1	2	0	0	2	0	1	1	0	1	1	1	0	0	0	2	0	6
1564	0	0	1	2	0	0	1	1	0	2	1	2	0	1	2	0	0	1	0	2	2
